"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071216","cellular response to biotic stimulus","28/586","236/18670",1.63777576388057e-09,6.04796653706888e-08,4.94516646011924e-08,"GFI1/PTPN22/FCGR2B/IL24/KMO/CCR5/CD86/TLR6/STAP1/CXCL9/CXCL10/CXCL11/CXCL13/TNIP3/CD180/LY86/TNF/TREM2/CD6/CARD17/IL18/AICDA/KLRK1/NOD2/IRF8/LILRB1/NLRP7/BTK",28
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","18/586","100/18670",1.88955119881853e-09,6.91541996781887e-08,5.65444644458476e-08,"CD1A/CD1C/CD1E/PTPRC/CD28/CCR2/LTA/TNF/CCL19/IL18/TBX21/C17orf99/FCER2/IL12RB1/TNFRSF13C/FOXP3/BTK/SASH3",18
"GO:0045076","regulation of interleukin-2 biosynthetic process","9/586","19/18670",1.94063046868584e-09,7.03950822225066e-08,5.75590816236209e-08,"PTPRC/CD28/CD86/IRF4/CARD11/CARD9/CD3E/LAG3/FOXP3",9
"GO:0007204","positive regulation of cytosolic calcium ion concentration","33/586","319/18670",2.02950765106657e-09,7.29732619449288e-08,5.96671501477006e-08,"CD52/LCK/LPAR3/MCOLN2/FASLG/PTPRC/CXCR4/GPR55/CCR4/CCR9/CCR2/CCR5/CXCL9/CXCL10/CXCL11/CXCL13/CCR6/CCL19/CALCA/MS4A1/CXCR5/GPR18/GPR65/PLCB2/CD19/CORO1A/P2RX5/CCR7/CRHR1/JSRP1/CXCR3/P2RY10/GPR174",33
"GO:0002292","T cell differentiation involved in immune response","15/586","68/18670",2.25646046895459e-09,8.04280996716946e-08,6.57626556810199e-08,"SLAMF6/LY9/EOMES/CD86/IRF4/MYB/CCL19/IL18/IFNG/BATF/SPN/TBX21/JAK3/IL12RB1/FOXP3",15
"GO:0002704","negative regulation of leukocyte mediated immunity","13/586","49/18670",2.33978581852931e-09,8.26791557771695e-08,6.76032490580521e-08,"CD84/FCGR2B/PTPRC/CR1/CCR2/CD96/IL7R/TBX21/CD300A/JAK3/LILRB1/FOXP3/IL13RA2",13
"GO:0051480","regulation of cytosolic calcium ion concentration","35/586","357/18670",2.72883828472962e-09,9.56026335821087e-08,7.81702303066047e-08,"CD52/LCK/LPAR3/MCOLN2/FASLG/PTPRC/CXCR4/GPR55/CCR4/CCR9/CCR2/CCR5/CXCL9/CXCL10/CXCL11/CXCL13/SCGN/CCR6/CCL19/CALCA/MS4A1/CXCR5/GPR18/GPR65/PLCB2/CD19/CORO1A/P2RX5/P2RX1/CCR7/CRHR1/JSRP1/CXCR3/P2RY10/GPR174",35
"GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","14/586","60/18670",3.54030843617165e-09,1.22980714236166e-07,1.00556128998845e-07,"SLAMF6/LY9/CD86/IRF4/MYB/CCL19/IL18/IFNG/BATF/SPN/TBX21/JAK3/IL12RB1/FOXP3",14
"GO:0050864","regulation of B cell activation","24/586","184/18670",3.65763765212959e-09,1.25988712067892e-07,1.03015641613274e-07,"FCRL3/FCGR2B/PTPRC/CD28/CTLA4/INPP5D/MZB1/CARD11/CD27/NCKAP1L/CD19/NOD2/TNFRSF13B/IKZF3/TBX21/CD300A/CD22/SLA2/IGLL5/IGLL1/TNFRSF13C/FOXP3/BTK/SASH3",24
"GO:0032623","interleukin-2 production","14/586","62/18670",5.6016384681989e-09,1.91342634009561e-07,1.56452779673204e-07,"CD247/PTPRC/CD28/CCR2/CD86/IRF4/CARD11/CARD9/IL18/CD3E/LAG3/TBX21/FOXP3/SASH3",14
"GO:0006968","cellular defense response","13/586","53/18670",6.68091789566608e-09,2.26322995490374e-07,1.85054741886044e-07,"FCMR/CCR9/CCR2/CCR5/TRAT1/CXCL9/ITK/CCR6/NCF1/KLRG1/SPN/NCR1/SH2D1A",13
"GO:0046637","regulation of alpha-beta T cell differentiation","14/586","63/18670",6.99692681172441e-09,2.35085270502118e-07,1.92219283593879e-07,"RUNX3/ZAP70/CD86/IRF4/MYB/CCL19/IL18/NCKAP1L/IFNG/TBX21/JAK3/IL12RB1/FOXP3/SASH3",14
"GO:0019724","B cell mediated immunity","26/586","221/18670",7.51460292484882e-09,2.50425669828905e-07,2.04762479355744e-07,"FCGR2B/PTPRC/CR2/CR1/CD28/INPP5D/GAPT/LTA/TNF/CCR6/CD27/AICDA/BATF/CD19/TBX21/C17orf99/CD70/FCER2/POU2F2/SLA2/IGLL5/IGLL1/FOXP3/BTK/IL13RA2/CD40LG",26
"GO:0045060","negative thymic T cell selection","7/586","11/18670",8.56788982778173e-09,2.83224035516753e-07,2.3158031588843e-07,"PTPRC/ZAP70/CD28/DOCK2/CD3E/CCR7/AIRE",7
"GO:0030101","natural killer cell activation","16/586","86/18670",9.14432918530261e-09,2.99860842644443e-07,2.45183529482135e-07,"PIK3CD/PTPN22/CD2/SLAMF7/CD244/PTPRC/NCR3/TOX/IL18/KLRK1/RASGRP1/IL21R/CORO1A/PGLYRP2/NCR1/ITGB2",16
"GO:0050777","negative regulation of immune response","21/586","150/18670",9.74706487474111e-09,3.1708903906003e-07,2.59270297085846e-07,"CD84/FCGR2B/PTPRC/CR1/CTLA4/INPP5D/PDCD1/CCR2/CD96/IL7R/TNF/NLRP6/NLRC3/NLRC5/TBX21/CD300A/PGLYRP2/JAK3/LILRB1/FOXP3/IL13RA2",21
"GO:0050855","regulation of B cell receptor signaling pathway","10/586","29/18670",1.00527659582049e-08,3.24458957973875e-07,2.65296368097178e-07,"PTPN22/FCRL3/FCGR2B/STAP1/BLK/PAX5/PRKCB/CD19/CD300A/CD22",10
"GO:0097529","myeloid leukocyte migration","25/586","210/18670",1.14876563788025e-08,3.67874246068058e-07,3.00795213076539e-07,"PIK3CD/MCOLN2/XCL2/CCR2/STAP1/CXCL9/CXCL10/CXCL11/CXCL13/RIPOR2/TREM2/CCL19/CALCA/JAML/PTPRO/NCKAP1L/TNFSF11/CYP19A1/CCL22/CCL17/CCR7/CD300A/VAV1/ITGB2/RAC2",25
"GO:0002715","regulation of natural killer cell mediated immunity","12/586","46/18670",1.19936863457395e-08,3.81101707993692e-07,3.11610749284656e-07,"SLAMF6/SH2D1B/CD96/NCR3/CRTAM/LAG3/KLRK1/RASGRP1/VAV1/LILRB1/NCR1/SH2D1A",12
"GO:0055074","calcium ion homeostasis","40/586","471/18670",1.25837608130861e-08,3.96775658252614e-07,3.24426675537377e-07,"CD52/LCK/LPAR3/MCOLN2/FASLG/PTPRC/CXCR4/GPR55/TRPM8/CCR4/CCR9/CCR2/CCR5/CXCL9/CXCL10/CXCL11/CXCL13/SCGN/CCR6/SNX10/CCL19/CALCA/MS4A1/CXCR5/TNFSF11/GPR18/GPR65/PLCB2/PRKCB/CD19/CORO1A/P2RX5/P2RX1/ATP2A3/CCR7/CRHR1/JSRP1/CXCR3/P2RY10/GPR174",40
"GO:0045089","positive regulation of innate immune response","35/586","381/18670",1.47042546947349e-08,4.60097251860445e-07,3.7620206466883e-07,"GBP5/GFI1/PTPN22/FCRL3/PYHIN1/AIM2/SLAMF6/SH2D1B/TLR10/TLR6/TXK/TNIP3/IRF4/NCR3/CARD11/CARD9/NLRP6/BIRC3/CRTAM/LAG3/KLRK1/RASGRP1/NOD2/NLRC5/CD300A/VAV1/MUC16/ICAM3/PGLYRP2/LILRA4/ZBP1/ITGB2/TLR7/BTK/SH2D1A",35
"GO:0043373","CD4-positive, alpha-beta T cell lineage commitment","8/586","17/18670",1.7007583776147e-08,5.28137014382018e-07,4.3183530098287e-07,"SLAMF6/LY9/IRF4/BATF/SPN/TBX21/IL12RB1/FOXP3",8
"GO:0032496","response to lipopolysaccharide","32/586","330/18670",1.71821676914671e-08,5.29546656897171e-07,4.32987906051692e-07,"CNR2/GFI1/PTPN22/FASLG/IL24/KMO/CCR5/CD96/CD86/STAP1/CXCL9/CXCL10/CXCL11/CXCL13/TNIP3/CD180/LY86/LTA/TNF/TREM2/CD6/CARD17/IL18/IL10RA/AICDA/KLRK1/NOD2/IRF8/CCR7/ACP5/LILRB1/NLRP7",32
"GO:0042093","T-helper cell differentiation","13/586","58/18670",2.16965389064779e-08,6.63687410280993e-07,5.42669127087398e-07,"SLAMF6/LY9/CD86/IRF4/MYB/CCL19/IL18/BATF/SPN/TBX21/JAK3/IL12RB1/FOXP3",13
"GO:0019722","calcium-mediated signaling","25/586","218/18670",2.44854588672254e-08,7.43451080716719e-07,6.07888507081839e-07,"PTPRC/PLEK/ZAP70/CXCR4/CCR4/CCR9/CCR2/CCR5/TRAT1/TNF/TREM2/CCR6/LAT2/BHLHA15/DEFB1/CD3E/CXCR5/TNFSF11/P2RX5/CCR7/JSRP1/CD22/SLA2/CXCR3/BTK",25
"GO:0002709","regulation of T cell mediated immunity","14/586","70/18670",2.95450217164071e-08,8.90478264820242e-07,7.28106417531272e-07,"CD1A/CD1C/CD1E/FCGR2B/PTPRC/CCR2/IL7R/IL18/TBX21/IL12RB1/LILRB1/WAS/FOXP3/SASH3",14
"GO:0071222","cellular response to lipopolysaccharide","24/586","205/18670",3.12533910357668e-08,9.35092334712468e-07,7.64585455688678e-07,"GFI1/PTPN22/IL24/KMO/CCR5/CD86/STAP1/CXCL9/CXCL10/CXCL11/CXCL13/TNIP3/CD180/LY86/TNF/CD6/CARD17/IL18/AICDA/KLRK1/NOD2/IRF8/LILRB1/NLRP7",24
"GO:0042267","natural killer cell mediated cytotoxicity","13/586","60/18670",3.35381295861993e-08,9.96179660679933e-07,8.14533978661011e-07,"SLAMF6/SLAMF7/NCR3/IL18/CRTAM/LAG3/KLRK1/RASGRP1/CORO1A/VAV1/LILRB1/NCR1/SH2D1A",13
"GO:2000106","regulation of leukocyte apoptotic process","15/586","83/18670",4.00655930427138e-08,1.18150263224521e-06,9.66064734933742e-07,"PIK3CD/PDCD1/CCR5/HCLS1/SLC7A11/IL7R/CCL19/CD3G/CD27/NOD2/AURKB/CCR7/JAK3/LILRB1/BTK",15
"GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","13/586","61/18670",4.14123897298043e-08,1.21095547692825e-06,9.90147080427715e-07,"RUNX3/CD86/IRF4/MYB/CCL19/IL18/NCKAP1L/IFNG/TBX21/JAK3/IL12RB1/FOXP3/SASH3",13
"GO:0050663","cytokine secretion","26/586","240/18670",4.16552140148532e-08,1.21095547692825e-06,9.90147080427715e-07,"MCOLN2/GBP5/PTPN22/CD2/AIM2/CD244/FCGR2B/TLR10/TLR6/BTN3A1/TNF/CARD11/CCL19/FFAR4/CARD17/CRTAM/CLECL1/IFNG/IL26/RASGRP1/NOD2/ALOX15B/CCR7/LILRB1/NLRP7/FOXP3",26
"GO:0045059","positive thymic T cell selection","7/586","13/18670",4.21712191011158e-08,1.21732272602446e-06,9.95353310733526e-07,"PTPRC/ZAP70/DOCK2/CD3E/CD3D/CD3G/FOXN1",7
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","21/586","163/18670",4.31457270278704e-08,1.23674360200868e-06,1.01123293968892e-06,"PTPN22/CD2/SLAMF1/PTPRC/CCR2/CD86/TREM2/CCL19/CARD9/IFNG/GPR18/RASGRP1/NLRC3/SPN/NOD2/ACP5/LILRA4/LILRB1/CYBB/FOXP3/SASH3",21
"GO:0002363","alpha-beta T cell lineage commitment","8/586","19/18670",5.00150808903275e-08,1.41387459703071e-06,1.15606546319276e-06,"SLAMF6/LY9/IRF4/BATF/SPN/TBX21/IL12RB1/FOXP3",8
"GO:0046641","positive regulation of alpha-beta T cell proliferation","8/586","19/18670",5.00150808903275e-08,1.41387459703071e-06,1.15606546319276e-06,"PTPRC/ZAP70/CD28/CCR2/IL18/CD3E/EBI3/RASAL3",8
"GO:0002260","lymphocyte homeostasis","13/586","62/18670",5.0913201289006e-08,1.42940556221668e-06,1.16876447659838e-06,"GAPT/SIT1/NCKAP1L/CCNB2/TNFRSF17/CORO1A/TNFRSF13B/FOXN1/PMAIP1/JAK3/TNFRSF13C/FOXP3/GPR174",13
"GO:0002360","T cell lineage commitment","9/586","26/18670",5.39069283465159e-08,1.50274136349277e-06,1.22872805982486e-06,"SLAMF6/LY9/IRF4/BATF/SPN/FOXN1/TBX21/IL12RB1/FOXP3",9
"GO:0006874","cellular calcium ion homeostasis","38/586","458/18670",5.42585317874921e-08,1.50274136349277e-06,1.22872805982486e-06,"CD52/LCK/LPAR3/MCOLN2/FASLG/PTPRC/CXCR4/GPR55/TRPM8/CCR4/CCR9/CCR2/CCR5/CXCL9/CXCL10/CXCL11/CXCL13/SCGN/CCR6/CCL19/CALCA/MS4A1/CXCR5/GPR18/GPR65/PLCB2/PRKCB/CD19/CORO1A/P2RX5/P2RX1/ATP2A3/CCR7/CRHR1/JSRP1/CXCR3/P2RY10/GPR174",38
"GO:0045066","regulatory T cell differentiation","10/586","34/18670",5.7116210579384e-08,1.57127078634158e-06,1.28476167068003e-06,"TNFRSF18/PLA2G2D/CR1/CD28/CTLA4/FUT7/LAG3/IFNG/LILRB4/FOXP3",10
"GO:0002685","regulation of leukocyte migration","23/586","196/18670",5.79350894375909e-08,1.58317287736457e-06,1.29449350715291e-06,"TNFRSF18/XCL2/ITGA4/CCR2/STAP1/CXCL10/CXCL13/RIPOR2/TNF/GPSM3/TREM2/CCR6/CCL19/KLRK1/NCKAP1L/GPR18/CYP19A1/SPN/CCR7/CD300A/AIRE/RAC2/CXCR3",23
"GO:0002637","regulation of immunoglobulin production","13/586","63/18670",6.23314326530991e-08,1.69203008241757e-06,1.38350143999629e-06,"FCRL3/FCGR2B/PTPRC/CD28/MZB1/TNF/TBX21/C17orf99/CD22/FOXP3/IL13RA2/SASH3/CD40LG",13
"GO:0071706","tumor necrosis factor superfamily cytokine production","21/586","168/18670",7.33098466555362e-08,1.97695435158581e-06,1.6164719650362e-06,"PTPN22/CD2/SLAMF1/PTPRC/CCR2/CD86/TREM2/CCL19/CARD9/IFNG/GPR18/RASGRP1/NLRC3/SPN/NOD2/ACP5/LILRA4/LILRB1/CYBB/FOXP3/SASH3",21
"GO:0050868","negative regulation of T cell activation","17/586","112/18670",7.47014083462665e-08,2.00131420138135e-06,1.63638998400077e-06,"PLA2G2D/RUNX3/PTPN22/TNFAIP8L2/FCGR2B/LAX1/CTLA4/TIGIT/CD86/RIPOR2/LAG3/SPN/TBX21/CD300A/JAK3/LILRB1/FOXP3",17
"GO:0002701","negative regulation of production of molecular mediator of immune response","10/586","35/18670",7.77297589012444e-08,2.06892390737793e-06,1.69167158128204e-06,"FCRL3/FCGR2B/CD96/TNF/TBX21/JAK3/CD22/LILRB1/FOXP3/IL13RA2",10
"GO:0002577","regulation of antigen processing and presentation","8/586","20/18670",8.10714868907321e-08,2.13020528695584e-06,1.74177877368482e-06,"FCGR2B/HLA-DOB/HLA-DOA/TREM2/CCL19/NOD2/CCR7/WAS",8
"GO:0043369","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","8/586","20/18670",8.10714868907321e-08,2.13020528695584e-06,1.74177877368482e-06,"SLAMF6/LY9/IRF4/BATF/SPN/TBX21/IL12RB1/FOXP3",8
"GO:0046629","gamma-delta T cell activation","7/586","14/18670",8.20583914299492e-08,2.14240348070931e-06,1.7517527208378e-06,"PTPRC/CCR9/JAML/NCKAP1L/GPR18/NOD2/LILRB1",7
"GO:0050727","regulation of inflammatory response","39/586","485/18670",8.30786730372565e-08,2.15365276222582e-06,1.76095078258549e-06,"CNR2/GBP5/TNFAIP8L2/FCGR2B/PTPRC/CR2/CR1/CR1L/CD28/CCR2/TLR10/TLR6/STAP1/LTA/TNF/GPSM3/TREM2/PBK/AKNA/FFAR4/NLRP6/CD6/BIRC3/IL18/TNFSF11/CYP19A1/SEMA7A/NLRC3/CD19/ADCY7/NOD2/CCR7/ACP5/SIGLEC10/NLRP7/CST7/TLR7/FOXP3/BTK",39
"GO:0032655","regulation of interleukin-12 production","12/586","54/18670",8.40654896209153e-08,2.15365276222582e-06,1.76095078258549e-06,"SLAMF1/TIGIT/LTB/IRF5/CCL19/IFNG/IRF8/CCR7/ACP5/JAK3/LILRB1/CD40LG",12
"GO:0032663","regulation of interleukin-2 production","12/586","54/18670",8.40654896209153e-08,2.15365276222582e-06,1.76095078258549e-06,"PTPRC/CD28/CCR2/CD86/IRF4/CARD11/CARD9/CD3E/LAG3/TBX21/FOXP3/SASH3",12
"GO:0016064","immunoglobulin mediated immune response","24/586","218/18670",1.01849801542568e-07,2.59305799082601e-06,2.12023385492996e-06,"FCGR2B/PTPRC/CR2/CR1/CD28/INPP5D/GAPT/LTA/TNF/CCR6/CD27/AICDA/BATF/CD19/TBX21/C17orf99/FCER2/POU2F2/IGLL5/IGLL1/FOXP3/BTK/IL13RA2/CD40LG",24
"GO:0032103","positive regulation of response to external stimulus","30/586","323/18670",1.2553095148196e-07,3.17624302546021e-06,2.59707959401274e-06,"GBP5/XCL2/CXCR4/CD28/CCR4/CCR2/TLR10/TLR6/STAP1/CXCL10/CXCL13/CD180/LY86/RIPOR2/LTA/TNF/GPSM3/TREM2/CCR6/CCL19/CD6/IL18/NCKAP1L/TNFSF11/NOD2/CCR7/APOH/RAC2/TLR7/BTK",30
"GO:0072503","cellular divalent inorganic cation homeostasis","39/586","493/18670",1.27613797962296e-07,3.20913471072057e-06,2.62397373401325e-06,"CD52/LCK/LPAR3/MCOLN2/FASLG/PTPRC/CXCR4/GPR55/TRPM8/CCR4/CCR9/CCR2/CCR5/CXCL9/CXCL10/CXCL11/CXCL13/SCGN/CCR6/SLC30A8/CCL19/CALCA/MS4A1/CXCR5/GPR18/GPR65/PLCB2/PRKCB/CD19/CORO1A/P2RX5/P2RX1/ATP2A3/CCR7/CRHR1/JSRP1/CXCR3/P2RY10/GPR174",39
"GO:0002381","immunoglobulin production involved in immunoglobulin mediated immune response","12/586","56/18670",1.29233258209829e-07,3.21046742667933e-06,2.62506343949024e-06,"PTPRC/CD28/GAPT/CCR6/AICDA/BATF/TBX21/C17orf99/POU2F2/FOXP3/BTK/CD40LG",12
"GO:0032615","interleukin-12 production","12/586","56/18670",1.29233258209829e-07,3.21046742667933e-06,2.62506343949024e-06,"SLAMF1/TIGIT/LTB/IRF5/CCL19/IFNG/IRF8/CCR7/ACP5/JAK3/LILRB1/CD40LG",12
"GO:0030593","neutrophil chemotaxis","16/586","104/18670",1.48881235346206e-07,3.65336166197982e-06,2.98719932505842e-06,"PIK3CD/XCL2/CXCL9/CXCL10/CXCL11/CXCL13/RIPOR2/CCL19/JAML/NCKAP1L/CCL22/CCL17/CCR7/VAV1/ITGB2/RAC2",16
"GO:0071887","leukocyte apoptotic process","16/586","104/18670",1.48881235346206e-07,3.65336166197982e-06,2.98719932505842e-06,"PIK3CD/FASLG/PDCD1/CCR5/HCLS1/SLC7A11/IL7R/CCL19/CD3G/CD27/NOD2/AURKB/CCR7/JAK3/LILRB1/BTK",16
"GO:0032680","regulation of tumor necrosis factor production","20/586","160/18670",1.49735242550039e-07,3.65336166197982e-06,2.98719932505842e-06,"PTPN22/CD2/SLAMF1/PTPRC/CCR2/TREM2/CCL19/CARD9/IFNG/GPR18/RASGRP1/NLRC3/SPN/NOD2/ACP5/LILRA4/LILRB1/CYBB/FOXP3/SASH3",20
"GO:1990266","neutrophil migration","17/586","118/18670",1.63140278015756e-07,3.93806148428733e-06,3.2199863293925e-06,"PIK3CD/MCOLN2/XCL2/CXCL9/CXCL10/CXCL11/CXCL13/RIPOR2/CCL19/JAML/NCKAP1L/CCL22/CCL17/CCR7/VAV1/ITGB2/RAC2",17
"GO:0019932","second-messenger-mediated signaling","36/586","439/18670",1.63325311619626e-07,3.93806148428733e-06,3.2199863293925e-06,"PTPRC/PLEK/ZAP70/CXCR4/CCR4/CCR9/CCR2/CCR5/TRAT1/CXCL9/CXCL10/CXCL11/TNF/TREM2/CCR6/LAT2/BHLHA15/DEFB1/PDE3B/CALCA/CD3E/CXCR5/TNFSF11/GPR65/ADCY7/ADGRG5/P2RX5/CCR7/CRHR1/GCGR/MC4R/JSRP1/CD22/SLA2/CXCR3/BTK",36
"GO:0046638","positive regulation of alpha-beta T cell differentiation","11/586","47/18670",1.65511844516984e-07,3.96744474079016e-06,3.2440117755745e-06,"RUNX3/ZAP70/CD86/MYB/CCL19/IL18/NCKAP1L/IFNG/IL12RB1/FOXP3/SASH3",11
"GO:0032640","tumor necrosis factor production","20/586","163/18670",2.03689915428427e-07,4.85421490314607e-06,3.9690862345417e-06,"PTPN22/CD2/SLAMF1/PTPRC/CCR2/TREM2/CCL19/CARD9/IFNG/GPR18/RASGRP1/NLRC3/SPN/NOD2/ACP5/LILRA4/LILRB1/CYBB/FOXP3/SASH3",20
"GO:0002698","negative regulation of immune effector process","17/586","120/18670",2.09223299736098e-07,4.9572618821865e-06,4.05334339129744e-06,"FCRL3/CD84/FCGR2B/PTPRC/CR1/CCR2/CD96/IL7R/TNF/TBX21/CD300A/PGLYRP2/JAK3/CD22/LILRB1/FOXP3/IL13RA2",17
"GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation","9/586","30/18670",2.20604606722813e-07,5.19688668365984e-06,4.24927445738317e-06,"CD86/MYB/CCL19/IL18/NCKAP1L/IFNG/IL12RB1/FOXP3/SASH3",9
"GO:0001818","negative regulation of cytokine production","28/586","296/18670",2.2667571440265e-07,5.30939287620835e-06,4.34126601298067e-06,"PTPN22/CD84/SLAMF1/FCGR2B/PTPRC/INPP5D/CD96/TIGIT/TLR6/TNF/TREM2/FFAR4/CARD17/LAG3/NCKAP1L/IFNG/GPR18/NLRC3/ADCY7/NLRC5/TBX21/ACP5/JAK3/LILRA4/LILRB1/NLRP7/FOXP3/BTK",28
"GO:0002295","T-helper cell lineage commitment","7/586","16/18670",2.58922823568588e-07,6.03025371481614e-06,4.93068343446402e-06,"SLAMF6/LY9/IRF4/BATF/SPN/TBX21/IL12RB1",7
"GO:0048872","homeostasis of number of cells","25/586","246/18670",2.61529947507007e-07,6.05656076175832e-06,4.95219359418561e-06,"PIK3CD/INPP5D/CCR4/CCR2/HCLS1/SLC7A11/IL7R/GAPT/CARD11/IKZF1/SIT1/NCKAP1L/FLT3/CCNB2/TNFRSF17/CORO1A/TNFRSF13B/FOXN1/CCR7/PMAIP1/JAK3/TNFRSF13C/FOXP3/GPR174/SASH3",25
"GO:0022408","negative regulation of cell-cell adhesion","21/586","181/18670",2.64378265690351e-07,6.0881264666559e-06,4.9780035361211e-06,"PLA2G2D/RUNX3/PTPN22/TNFAIP8L2/FCGR2B/TNR/LAX1/CTLA4/TIGIT/CD86/RIPOR2/AKNA/LAG3/WNT1/SPN/ADAMTS18/TBX21/CD300A/JAK3/LILRB1/FOXP3",21
"GO:0002923","regulation of humoral immune response mediated by circulating immunoglobulin","6/586","11/18670",3.76527733894202e-07,8.6222747554879e-06,7.05006941910696e-06,"FCGR2B/PTPRC/CR1/LTA/TNF/FCER2",6
"GO:0002312","B cell activation involved in immune response","13/586","73/18670",3.85339483550722e-07,8.77503635041338e-06,7.174976114769e-06,"FCGR2B/PTPRC/CD28/GAPT/CD180/CCR6/AICDA/BATF/CD19/TBX21/C17orf99/FOXP3/CD40LG",13
"GO:0002712","regulation of B cell mediated immunity","11/586","51/18670",4.03868051067125e-07,9.0959073699129e-06,7.43733877731479e-06,"FCGR2B/PTPRC/CR1/CD28/LTA/TNF/TBX21/C17orf99/FCER2/FOXP3/BTK",11
"GO:0002889","regulation of immunoglobulin mediated immune response","11/586","51/18670",4.03868051067125e-07,9.0959073699129e-06,7.43733877731479e-06,"FCGR2B/PTPRC/CR1/CD28/LTA/TNF/TBX21/C17orf99/FCER2/FOXP3/BTK",11
"GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","8/586","24/18670",4.23526272722251e-07,9.48652563873501e-06,7.75673081591975e-06,"LCK/PTPRC/TRAT1/STAP1/TESPA1/PRKCB/CCR7/KCNN4",8
"GO:0097530","granulocyte migration","18/586","141/18670",4.55488060957827e-07,1.01469867492725e-05,8.29676193415173e-06,"PIK3CD/MCOLN2/XCL2/CXCL9/CXCL10/CXCL11/CXCL13/RIPOR2/CCL19/JAML/NCKAP1L/CCL22/CCL17/CCR7/CD300A/VAV1/ITGB2/RAC2",18
"GO:0032653","regulation of interleukin-10 production","11/586","52/18670",4.97852424387308e-07,1.10307950679112e-05,9.01941461877205e-06,"FCGR2B/CD28/TIGIT/IRF4/TREM2/NOD2/JAK3/LILRB1/FOXP3/SASH3/CD40LG",11
"GO:0097028","dendritic cell differentiation","10/586","42/18670",5.11073418908177e-07,1.12628491618528e-05,9.2091554374852e-06,"FCGR2B/CAMK4/IRF4/UBD/TREM2/CCL19/FLT3/BATF/CCR7/LILRB1",10
"GO:0002717","positive regulation of natural killer cell mediated immunity","9/586","33/18670",5.4665908768993e-07,1.18558497377832e-05,9.69402692957248e-06,"SLAMF6/SH2D1B/NCR3/CRTAM/LAG3/KLRK1/RASGRP1/VAV1/SH2D1A",9
"GO:0032633","interleukin-4 production","9/586","33/18670",5.4665908768993e-07,1.18558497377832e-05,9.69402692957248e-06,"CD28/CD86/ITK/IRF4/CD3E/CLECL1/FOXP3/SASH3/CD40LG",9
"GO:0046633","alpha-beta T cell proliferation","9/586","33/18670",5.4665908768993e-07,1.18558497377832e-05,9.69402692957248e-06,"PTPRC/ZAP70/CD28/CCR2/DOCK2/IL18/CD3E/EBI3/RASAL3",9
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","17/586","129/18670",6.00800219477248e-07,1.2961474208617e-05,1.05980493009172e-05,"PLA2G2D/RUNX3/PTPN22/TNFAIP8L2/FCGR2B/LAX1/CTLA4/TIGIT/CD86/RIPOR2/LAG3/SPN/TBX21/CD300A/JAK3/LILRB1/FOXP3",17
"GO:0006909","phagocytosis","31/586","369/18670",7.10182991375574e-07,1.52410475478978e-05,1.24619600139974e-05,"SLAMF1/FCGR2B/CD247/PTPRC/ARHGAP25/STAP1/DOCK2/TNF/TREM2/MYO1G/CD3G/BIN2/NCKAP1L/IFNG/PLD4/CORO1A/ITGAL/IRF8/CD300A/VAV1/ICAM3/PRKCG/SIRPG/ITGB2/IGLL5/IGLL1/NCF4/IL2RB/SH3BP1/WAS/IL2RG",31
"GO:0072540","T-helper 17 cell lineage commitment","6/586","12/18670",7.33049842307131e-07,1.56498505396715e-05,1.27962209315017e-05,"SLAMF6/LY9/IRF4/BATF/TBX21/IL12RB1",6
"GO:0042269","regulation of natural killer cell mediated cytotoxicity","10/586","44/18670",8.14439195188646e-07,1.72973381403019e-05,1.41433018679065e-05,"SLAMF6/NCR3/CRTAM/LAG3/KLRK1/RASGRP1/VAV1/LILRB1/NCR1/SH2D1A",10
"GO:0032613","interleukin-10 production","11/586","55/18670",9.05527985953562e-07,1.9132779455792e-05,1.5644064608118e-05,"FCGR2B/CD28/TIGIT/IRF4/TREM2/NOD2/JAK3/LILRB1/FOXP3/SASH3/CD40LG",11
"GO:0045622","regulation of T-helper cell differentiation","9/586","35/18670",9.46220788101133e-07,1.98900462073156e-05,1.62632496049339e-05,"CD86/IRF4/MYB/CCL19/IL18/TBX21/JAK3/IL12RB1/FOXP3",9
"GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","9/586","36/18670",1.22675403209167e-06,2.56554325384886e-05,2.09773621814172e-05,"CD86/MYB/CCL19/IL18/NCKAP1L/IFNG/IL12RB1/FOXP3/SASH3",9
"GO:0002437","inflammatory response to antigenic stimulus","10/586","46/18670",1.26449466770059e-06,2.6310475344694e-05,2.15129629813448e-05,"FCGR2B/CD28/IL5RA/LTA/TNF/NLRP6/CD6/RASGRP1/CCR7/BTK",10
